Work_Center,Operation_Short,Activity,Opr_System_status,Earl_start_date,EarliestEndDate,Station_Code,Normal_duration,Norm_duratn_un,Well_Name,Field,Responsible_asset,Well_ID,Well_Location,Well_Function,Well_Category,PCAP_Category,Move_days,PDO_Well_Type
SWERIG98,W707-31517,W707,REL,2030-11-17,2030-12-20,XES,32.400001525878906,DAY,RUDHWAN EAST,EXPLORATION,EXPLORATION,31517,RUDHWAN EAST,Oil Producer,Exploration,Category IV,0,ETL33ESF
SWER139,W711-31518,W711,REL,2028-05-01,2028-05-22,LEK,20.700000762939453,DAY,LCD-LSB-OP-08,LEKHWAIR,NORTH,31518,LCD-LSB-OP-08,Oil Producer,Development,Category IV,0,LTL23ESUSHN
SWER139,W712-31519,W712,REL,2028-05-22,2028-06-10,LEK,19.200000762939453,DAY,LCD-LSB-WI-08,LEKHWAIR,NORTH,31519,LCD-LSB-WI-08,Water Injector,Development,Category IV,0,LTL23WIUSHN
SWER146,W726-31524,W726,REL,2026-06-01,2026-06-20,QAL,19.899999618530273,DAY,RB32_INFILL_OP_LEG2,RABA,NORTH,31524,RB32_INFILL_OP_LEG2,Oil Producer,Development,Category IV,0,QTL23ESR
SWER110,V557-31526,V557,REL,2026-07-11,2026-11-18,GSR,130.0,DAY,MBR-DEEP-HZ2,MABROUK,GAS,31526,MBR-DEEP-HZ2,Gas Producer,Development,Category II,0,GTL64LTMBRH
SWERIGY2,V663-31530,V663,REL,2029-09-26,2029-11-29,GSN,64.0,DAY,SR-MQ_WFF1,SAIH RAWL,GAS,31530,SR-MQ_WFF1,Gas Producer,Development,Category III,0,GT96FCTFC
SWERIG75,V716-31534,V716,REL,2032-07-25,2032-10-18,GSN,85.0,DAY,BRNW_A7_APP,BURHAAN,GAS,31534,BRNW_A7_APP,Gas Producer,Development,Category III,0,GTL64FCBSLIMSMO
SWERIGY2,V440-31535,V440,REL,2028-06-05,2028-08-03,GSR,58.79999923706055,DAY,MBR AL BASHAIR,MABROUK,GAS,31535,MBR AL BASHAIR,Gas Producer,Development,Category III,0,GT964CMGP
SWER122,W739-31537,W739,MCNF PCNF REL,2024-10-11,2025-04-19,SHELL,191.0,DAY,MBRNE-38 (DA1),MABROUK NE,GAS,31537,MBRNE-38 (DA1),Unspecified,Unspecified,Category III,0,SHELLWELLTYPE
SWER123,W740-31538,W740,REL,2029-06-10,2029-08-23,SHELL,75.0,DAY,EC #1,EAST CLUSTER,GAS,31538,EC #1,Unspecified,Unspecified,Category III,0,SHELLWELLTYPE
SWER147,W822-31590,W822,REL,2028-02-23,2028-03-15,QAL,21.200000762939453,DAY,RBE_E BLOCK_NW_WI27,RABA EAST,NORTH,31590,RBE_E BLOCK_NW_WI27,Water Injector,Development,Category IV,0,QTL23WIRHC
SWER147,W823-31591,W823,REL,2028-04-14,2028-05-05,QAL,21.200000762939453,DAY,RBE_E BLOCK_NW_WI28,RABA EAST,NORTH,31591,RBE_E BLOCK_NW_WI28,Water Injector,Development,Category IV,0,QTL23WIRHC
SWER130,BU79-31596,BU79,REL,2026-04-30,2026-06-23,QAL,53.70000076293945,DAY,TIBR_W_APP9,TIBR,NORTH,31596,TIBR_W_APP9,Oil Producer,Development,Category IV,0,QEL34FOVMKAST
SWER136,W831-31597,W831,REL,2026-08-26,2026-10-18,QAL,53.70000076293945,DAY,TIBR_W_APP8,TIBR,NORTH,31597,TIBR_W_APP8,Oil Producer,Development,Category IV,0,QEL34FOVMKAST
SWER130,W833-31598,W833,MCNF PCNF REL,2026-01-20,2026-02-07,QAL,18.899999618530273,DAY,WADI UMAYRI-50,WADI UMAYRI,NORTH,31598,WU_SHU-WI_APP4,Water Injector,Development,Category IV,0,QTL23WIR
SWERIG44,W834-31599,W834,REL,2026-08-03,2026-08-20,QAL,17.899999618530273,DAY,WU_SHU-WI_APP7,WADI UMAYRI,NORTH,31599,WU_SHU-WI_APP7,Water Injector,Development,Category IV,0,QTL23WIR
SWER130,W836-31601,W836,REL,2026-02-07,2026-03-02,QAL,22.200000762939453,DAY,WU_SHU-OP_APP5,WADI UMAYRI,NORTH,31601,WU_SHU-OP_APP5,Oil Producer,Development,Category IV,0,QTL23ESHL
SWERIG44,W837-31602,W837,REL,2026-07-14,2026-08-02,QAL,19.899999618530273,DAY,WU_SHU-OP_APP8,WADI UMAYRI,NORTH,31602,WU_SHU-OP_APP8,Oil Producer,Development,Category IV,0,QTL23ESR
SWER130,W840-31603,W840,REL,2029-06-11,2029-07-16,QAL,35.0,DAY,MBR_APP2,MABROUK,NORTH,31603,MBR_APP2,Oil Producer,Development,Category IV,0,QTL33ENTM
SWER147,W852-31613,W852,REL,2029-03-02,2029-03-17,QAL,15.300000190734863,DAY,BRN_NATIHE-WI19,BURHAAN,NORTH,31613,BRN_NATIHE-WI19,Water Injector,Development,Category IV,0,Q9724WIBN
SWERIG43,W855-31614,W855,REL,2028-02-29,2028-04-10,QAL,40.900001525878906,DAY,TIBR_N_APP3,TIBR,NORTH,31614,TIBR_N_APP3,Oil Producer,Development,Category IV,0,QEL34FOVMKA
SWER130,W856-31615,W856,REL,2026-03-05,2026-04-27,QAL,53.70000076293945,DAY,TIBR_N_APP4,TIBR,NORTH,31615,TIBR_N_APP4,Oil Producer,Development,Category IV,0,QEL34FOVMKAST
SWER130,W858-31616,W858,REL,2029-05-04,2029-06-08,QAL,35.0,DAY,MBR_APP1,MABROUK,NORTH,31616,MBR_APP1,Oil Producer,Development,Category IV,0,QTL33ENTM
SWERIG43,W867-31623,W867,REL,2026-12-28,2027-01-26,QAL,29.100000381469727,DAY,RBE1_100M_DL_OP30,RABA EAST,NORTH,31623,RBE1_100M_DL_OP30,Oil Producer,Development,Category IV,0,QTL23ESDH
SWERIG59,W868-31624,W868,REL,2026-03-30,2026-04-16,QAL,17.899999618530273,DAY,RBE3_MAIN_SE_WI8_NFF,RABA EAST,NORTH,31624,RBE3_MAIN_SE_WI8_NFF,Water Injector,Development,Category IV,0,QTL23WIR
SWERIG59,W872-31626,W872,REL,2027-02-17,2027-03-25,QAL,36.099998474121094,DAY,MKM-UG-A13-WI1,MAKAREM,NORTH,31626,MKM-UG-A13-WI1,Water Injector,Development,Category IV,0,QTL34WIT
SWER131,W875-31629,W875,REL,2028-01-12,2028-02-17,QAL,36.099998474121094,DAY,MKM-UG-A13-WI2,MAKAREM,NORTH,31629,MKM-UG-A13-WI2,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG59,W876-31630,W876,REL,2026-07-31,2026-09-07,QAL,37.599998474121094,DAY,MKM-UG-H13-OP2,MAKAREM,NORTH,31630,MKM-UG-H13-OP2,Oil Producer,Development,Category IV,0,QTL34FOVMKA
SWER130,W882-31634,W882,REL,2026-06-26,2026-07-28,QAL,32.099998474121094,DAY,SLE-S2-OP1-APP,SALEEM,NORTH,31634,SLE-S2-OP1-APP,Oil Producer,Development,Category IV,0,QTL23ESDST
SWER136,W885-31637,W885,REL,2028-08-05,2028-09-04,QAL,30.100000381469727,DAY,SLM-OP10,SALEEM,NORTH,31637,SLM-OP10,Oil Producer,Development,Category IV,0,QTL23ESDH
SWER136,W886-31638,W886,REL,2028-09-04,2028-09-26,QAL,21.700000762939453,DAY,SLM-WI10,SALEEM,NORTH,31638,SLM-WI10,Water Injector,Development,Category IV,0,QTL23WIR
SWER130,W887-31639,W887,REL,2032-01-10,2032-02-01,QAL,21.700000762939453,DAY,SLM-WI11,SALEEM,NORTH,31639,SLM-WI11,Water Injector,Development,Category IV,0,QTL23WIR
SWER136,W888-31640,W888,REL,2028-09-26,2028-10-18,QAL,21.700000762939453,DAY,SLM-WI9,SALEEM,NORTH,31640,SLM-WI9,Water Injector,Development,Category IV,0,QTL23WIR
SWER136,W894-31645,W894,REL,2028-10-21,2028-11-11,QAL,21.0,DAY,BOUT_MAIN_SH_OP52,BOUT,NORTH,31645,BOUT_MAIN_SH_OP52,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W895-31646,W895,REL,2028-11-11,2028-12-02,QAL,21.0,DAY,BOUT_MAIN_SH_OP53,BOUT,NORTH,31646,BOUT_MAIN_SH_OP53,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W896-31647,W896,REL,2028-12-02,2028-12-23,QAL,21.700000762939453,DAY,BOUT_MAIN_SH_WI28,BOUT,NORTH,31647,BOUT_MAIN_SH_WI28,Water Injector,Development,Category IV,0,QTL23WIR
SWER136,W897-31648,W897,REL,2028-12-24,2029-01-13,QAL,21.0,DAY,BOUT_MAIN_SH_OP54,BOUT,NORTH,31648,BOUT_MAIN_SH_SH_OP54,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W899-31649,W899,REL,2029-02-04,2029-02-25,QAL,21.700000762939453,DAY,BOUT_MAIN_SH_WI29,BOUT,NORTH,31649,BOUT_MAIN_SH_WI29,Water Injector,Development,Category IV,0,QTL23WIR
SWER136,W900-31650,W900,REL,2029-02-25,2029-03-18,QAL,21.0,DAY,BOUT_MAIN_SH_OP56,BOUT,NORTH,31650,BOUT_MAIN_SH_OP56,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W901-31651,W901,REL,2029-03-18,2029-04-08,QAL,21.0,DAY,BOUT_MAIN_SH_OP57,BOUT,NORTH,31651,BOUT_MAIN_SH_OP57,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W902-31652,W902,REL,2029-04-08,2029-04-30,QAL,21.700000762939453,DAY,BOUT_MAIN_SH_WI30,BOUT,NORTH,31652,BOUT_MAIN_SH_WI30,Water Injector,Development,Category IV,0,QTL23WIR
SWER136,W903-31653,W903,REL,2029-05-03,2029-05-24,QAL,21.0,DAY,BOUT_MAIN_SH_OP58,BOUT,NORTH,31653,BOUT_MAIN_SH_OP58,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W904-31654,W904,REL,2029-05-24,2029-06-14,QAL,21.0,DAY,BOUT_MAIN_SH_OP59,BOUT,NORTH,31654,BOUT_MAIN_SH_OP59,Oil Producer,Development,Category IV,0,QT723ESS
SWER136,W905-31655,W905,REL,2029-06-14,2029-07-06,QAL,21.700000762939453,DAY,BOUT_MAIN_SH_WI31,BOUT,NORTH,31655,BOUT_MAIN_SH_WI31,Water Injector,Development,Category IV,0,QTL23WIR
SWER136,W906-31656,W906,REL,2029-07-06,2029-07-27,QAL,21.0,DAY,BOUT_MAIN_SH_OP60,BOUT,NORTH,31656,BOUT_MAIN_SH_OP60,Oil Producer,Development,Category IV,0,QT723ESS
SWERIG43,W917-31659,W917,REL,2030-07-27,2030-09-14,QAL,49.0,DAY,TIBR_OP_AK_PH2_4,TIBR,NORTH,31659,TIBR_OP_AK_PH2_4,Oil Producer,Development,Category IV,0,QTL33FNTAK
SWERIG43,W919-31661,W919,REL,2029-11-23,2029-12-24,QAL,31.399999618530273,DAY,MKM-UG-A9_OP1,MAKAREM,NORTH,31661,MKM-UG-A9_OP1,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWERIG43,W920-31662,W920,REL,2030-01-29,2030-03-01,QAL,31.399999618530273,DAY,MKM-UG-A9_OP2,MAKAREM,NORTH,31662,MKM-UG-A9_OP2,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWERIG43,W921-31663,W921,REL,2029-12-24,2030-01-29,QAL,36.099998474121094,DAY,MKM-UG-A9_WI1,MAKAREM,NORTH,31663,MKM-UG-A9_WI1,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG43,W926-31664,W926,REL,2030-03-04,2030-04-09,QAL,36.099998474121094,DAY,TIBR_WI_UG_PH2_14,TIBR,NORTH,31664,TIBR_WI_UG_PH2_14,Water Injector,Development,Category IV,0,QTL34WIT
SWER130,W928-31665,W928,REL,2031-12-11,2032-01-10,QAL,30.100000381469727,DAY,SLM-OP11,SALEEM,NORTH,31665,SLM-OP11,Oil Producer,Development,Category IV,0,QTL23ESDH
SWERIG43,W929-31666,W929,REL,2030-12-03,2031-01-02,QAL,29.399999618530273,DAY,TIBR_OP_UG_PH2_3,TIBR,NORTH,31666,TIBR_OP_UG_PH2_3,Oil Producer,Development,Category IV,0,QTL33FNT
SWERIG43,W930-31667,W930,REL,2031-01-31,2031-03-21,QAL,49.0,DAY,TIBR_OP_AK_PH2_5,TIBR,NORTH,31667,TIBR_OP_AK_PH2_5,Oil Producer,Development,Category IV,0,QTL33FNTAK
SWERIG43,W932-31668,W932,REL,2031-03-21,2031-05-09,QAL,49.0,DAY,TIBR_OP_AK_PH2_6,TIBR,NORTH,31668,TIBR_OP_AK_PH2_6,Oil Producer,Development,Category IV,0,QTL33FNTAK
SWERIG43,W933-31669,W933,REL,2031-05-09,2031-06-14,QAL,36.099998474121094,DAY,TIBR_WI_UG_PH2_19,TIBR,NORTH,31669,TIBR_WI_UG_PH2_19,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG43,W934-31670,W934,REL,2031-07-14,2031-08-19,QAL,36.099998474121094,DAY,TIBR_WI_UG_PH2_16,TIBR,NORTH,31670,TIBR_WI_UG_PH2_16,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG43,W935-31671,W935,REL,2031-08-19,2031-09-17,QAL,29.399999618530273,DAY,TIBR_OP_LG_PH2_1,TIBR,NORTH,31671,TIBR_OP_LG_PH2_1,Oil Producer,Development,Category IV,0,QTL33FNT
SWERIG43,W936-31672,W936,REL,2031-09-17,2031-10-23,QAL,36.099998474121094,DAY,TIBR_WI_UG_PH2_23,TIBR,NORTH,31672,TIBR_WI_UG_PH2_23,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG43,W939-31674,W939,REL,2031-10-30,2031-12-05,QAL,36.099998474121094,DAY,TIBR_WI_UG_PH2_21,TIBR,NORTH,31674,TIBR_WI_UG_PH2_21,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG44,W940-31675,W940,REL,2028-09-12,2028-10-04,QAL,21.700000762939453,DAY,BOUT_MAIN_SH_WI25,BOUT,NORTH,31675,BOUT_MAIN_SH_WI25,Water Injector,Development,Category IV,0,QTL23WIR
SWERIG44,W941-31676,W941,REL,2028-10-04,2028-10-25,QAL,21.0,DAY,BOUT_MAIN_SH_OP48,BOUT,NORTH,31676,BOUT_MAIN_SH_OP48,Oil Producer,Development,Category IV,0,QT723ESS
SWERIG44,W942-31677,W942,REL,2028-10-25,2028-11-15,QAL,21.0,DAY,BOUT_MAIN_SH_OP49,BOUT,NORTH,31677,BOUT_MAIN_SH_OP49,Oil Producer,Development,Category IV,0,QT723ESS
SWER131,W943-31678,W943,REL,2028-03-31,2028-05-02,QAL,31.399999618530273,DAY,MKM-UG-A11-OP14,MAKAREM,NORTH,31678,MKM-UG-A11-OP14,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWER131,W944-31679,W944,REL,2028-05-02,2028-06-02,QAL,31.399999618530273,DAY,MKM-UG-A11-OP15,MAKAREM,NORTH,31679,MKM-UG-A11-OP15,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWER131,W945-31680,W945,REL,2028-06-02,2028-07-08,QAL,36.099998474121094,DAY,MKM-UG-A9_WI2,MAKAREM,NORTH,31680,MKM-UG-A9_WI2,Water Injector,Development,Category IV,0,QTL34WIT
SWER131,W946-31681,W946,REL,2028-07-08,2028-08-09,QAL,31.399999618530273,DAY,MKM-UG-A9_OP3,MAKAREM,NORTH,31681,MKM-UG-A9_OP3,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWER131,W947-31682,W947,REL,2028-08-09,2028-09-14,QAL,36.099998474121094,DAY,MKM-UG-A9_WI3,MAKAREM,NORTH,31682,MKM-UG-A9_WI3,Water Injector,Development,Category IV,0,QTL34WIT
SWER131,W948-31683,W948,REL,2028-09-14,2028-10-15,QAL,31.399999618530273,DAY,MKM-UG-A9_OP4,MAKAREM,NORTH,31683,MKM-UG-A9_OP4,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWER131,W949-31684,W949,REL,2028-10-15,2028-11-20,QAL,36.099998474121094,DAY,MKM-UG-A9_WI4,MAKAREM,NORTH,31684,MKM-UG-A9_WI4,Water Injector,Development,Category IV,0,QTL34WIT
SWER131,W950-31685,W950,REL,2028-11-20,2028-12-22,QAL,31.399999618530273,DAY,MKM-UG-A9_OP5,MAKAREM,NORTH,31685,MKM-UG-A9_OP5,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWERIG44,W955-31686,W955,REL,2029-04-21,2029-05-27,QAL,36.099998474121094,DAY,MKM-UG-A9_WI5,MAKAREM,NORTH,31686,MKM-UG-A9_WI5,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG44,W956-31687,W956,REL,2029-05-27,2029-06-28,QAL,31.399999618530273,DAY,MKM-UG-A9_OP6,MAKAREM,NORTH,31687,MKM-UG-A9_OP6,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWERIG44,W957-31688,W957,REL,2029-07-05,2029-08-10,QAL,36.099998474121094,DAY,MKM-UG-A9_WI6,MAKAREM,NORTH,31688,MKM-UG-A9_WI6,Water Injector,Development,Category IV,0,QTL34WIT
SWERIG44,W958-31689,W958,REL,2029-08-10,2029-09-10,QAL,31.399999618530273,DAY,MKM-UG-A9_OP7,MAKAREM,NORTH,31689,MKM-UG-A9_OP7,Oil Producer,Development,Category IV,0,QTL33FOVMKA
SWERIG43,W959-31690,W959,REL,2031-12-05,2032-01-04,QAL,29.399999618530273,DAY,TIBR_OP_UG_PH2_15,TIBR,NORTH,31690,TIBR_OP_UG_PH2_15,Oil Producer,Development,Category IV,0,QTL33FNT
SWER101,W965-31694,W965,REL,2028-08-24,2028-09-05,NIM,12.800000190734863,DAY,ALBRG_1902240002_OP9,AL BURJ,SOUTH,31694,ALBRG_1902240002_OP9,Oil Producer,Development,Category IV,0,N9423RDABW
SWER101,W973-31702,W973,REL,2027-09-06,2027-09-18,NIM,12.600000381469727,DAY,NIMRG_1409230007_P17,NIMR,SOUTH,31702,NIMRG_1409230007_P17,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W987-31716,W987,REL,2029-03-30,2029-04-11,NIM,12.800000190734863,DAY,ALBRG_1902240002_OP12,AL BURJ,SOUTH,31716,ALBRG_1902240002_OP12,Oil Producer,Development,Category IV,0,N9423RDABW
SWER101,W988-31717,W988,REL,2027-10-01,2027-10-13,NIM,12.600000381469727,DAY,NIMRG_1409230007_P19,NIMR,SOUTH,31717,NIMRG_1409230007_P19,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W989-31718,W989,REL,2027-10-13,2027-10-26,NIM,12.600000381469727,DAY,NIMRG_1409230007_P20,NIMR,SOUTH,31718,NIMRG_1409230007_P20,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W990-31719,W990,REL,2027-10-26,2027-11-07,NIM,12.600000381469727,DAY,NIMRG_1409230007_P24,NIMR,SOUTH,31719,NIMRG_1409230007_P24,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W991-31720,W991,REL,2027-12-28,2028-01-09,NIM,12.600000381469727,DAY,NIMRG_1409230007_P21,NIMR,SOUTH,31720,NIMRG_1409230007_P21,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W992-31721,W992,REL,2028-01-10,2028-01-22,NIM,12.600000381469727,DAY,NIMRG_1409230007_P22,NIMR,SOUTH,31721,NIMRG_1409230007_P22,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W993-31722,W993,REL,2028-01-22,2028-02-04,NIM,12.600000381469727,DAY,NIMRG_1409230007_P23,NIMR,SOUTH,31722,NIMRG_1409230007_P23,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W994-31723,W994,REL,2028-02-04,2028-02-16,NIM,12.600000381469727,DAY,NIMRG_1409230007_P29,NIMR,SOUTH,31723,NIMRG_1409230007_P29,Polymer Injector,Development,Category IV,0,N9424PIH
SWER101,W995-31724,W995,REL,2028-02-16,2028-02-29,NIM,12.600000381469727,DAY,NIMRG_1409230007_P30,NIMR,SOUTH,31724,NIMRG_1409230007_P30,Polymer Injector,Development,Category IV,0,N9424PIH
SWER103,W999-31728,W999,REL,2028-02-07,2028-02-20,NIM,12.800000190734863,DAY,KHL_612210003_OP1,KHALEEL,SOUTH,31728,KHL_612210003_OP1,Oil Producer,Development,Category IV,0,N9424TFAT
SWER103,X000-31729,X000,REL,2028-02-20,2028-03-03,NIM,12.800000190734863,DAY,KHL_612210003_OP2,KHALEEL,SOUTH,31729,KHL_612210003_OP2,Oil Producer,Development,Category IV,0,N9424TFAT
SWER103,X001-31730,X001,REL,2028-03-04,2028-03-16,NIM,12.800000190734863,DAY,KHL_612210003_OP3,KHALEEL,SOUTH,31730,KHL_612210003_OP3,Oil Producer,Development,Category IV,0,N9424TFAT
SWER103,X002-31731,X002,REL,2028-08-11,2028-08-24,NIM,12.800000190734863,DAY,KHL_612210003_OP4,KHALEEL,SOUTH,31731,KHL_612210003_OP4,Oil Producer,Development,Category IV,0,N9424TFAT
SWER103,X003-31732,X003,REL,2028-08-24,2028-09-06,NIM,12.800000190734863,DAY,KHL_612210003_OP5,KHALEEL,SOUTH,31732,KHL_612210003_OP5,Oil Producer,Development,Category IV,0,N9424TFAT
SWER103,BB49-31735,BB49,REL,2026-08-09,2026-08-20,NIM,11.5,DAY,GROWTH NMA-IRS_1,NIMR,SOUTH,31735,GROWTH NMA-IRS_1,Oil Producer,Development,Category IV,0,N9423PCHW1
SWER139,X499-31736,X499,REL,2029-12-28,2030-01-16,LEK,19.700000762939453,DAY,UF-USJ-OP-46,UFUQ,NORTH,31736,UF-USJ-OP-46,Oil Producer,Development,Category IV,0,LTL23ESUSHN
SWER102,X014-31743,X014,REL,2027-12-31,2028-01-17,NIM,17.100000381469727,DAY,NIMRE_2409200041_OP6,NIMR,SOUTH,31743,NIMRE_2409200041_OP6,Oil Producer,Development,Category IV,0,N9423PCHP2
SWER101,X035-31764,X035,REL,2027-08-02,2027-08-19,NIM,17.100000381469727,DAY,NIMRA_270222002_OP9,NIMR,SOUTH,31764,NIMRA_270222002_OP9,Oil Producer,Development,Category IV,0,N9423PCHP1
SWER101,X038-31767,X038,REL,2027-08-19,2027-09-05,NIM,17.100000381469727,DAY,NIMRA_270222002_OP10,NIMR,SOUTH,31767,NIMRA_270222002_OP10,Oil Producer,Development,Category IV,0,N9423PCHP1
SWER102,X042-31771,X042,REL,2027-04-16,2027-04-27,NIM,11.199999809265137,DAY,NIMRE_1509220019_OP23,NIMR,SOUTH,31771,NIMRE_1509220019_OP23,Oil Producer,Development,Category IV,0,N9423PCH2
SWER102,X043-31772,X043,REL,2027-04-27,2027-05-09,NIM,11.199999809265137,DAY,NIMRE_1509220019_OP24,NIMR,SOUTH,31772,NIMRE_1509220019_OP24,Oil Producer,Development,Category IV,0,N9423PCH2
SWER102,X051-31780,X051,REL,2026-07-03,2026-07-14,NIM,11.5,DAY,NIMRB_1609240004_OP1,NIMR,SOUTH,31780,NIMRB_1609240004_OP1,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X052-31781,X052,REL,2026-08-18,2026-08-29,NIM,11.5,DAY,NIMRB_1609240004_OP2,NIMR,SOUTH,31781,NIMRB_1609240004_OP2,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER104,X053-31782,X053,REL,2027-02-08,2027-02-19,NIM,11.199999809265137,DAY,NIMRB_1609220001_OP4,NIMR,SOUTH,31782,NIMRB_1609220001_OP4,Oil Producer,Development,Category IV,0,N9423PCH2
SWER103,X098-31827,X098,REL,2026-05-18,2026-06-05,NIM,17.399999618530273,DAY,KHALEEL EAST_GHARIF_APP,KHALEEL,SOUTH,31827,KHALEEL EAST_GHARIF_APP,Oil Producer,Development,Category IV,0,N9423PCVPW2
SWER101,X102-31831,X102,REL,2027-07-16,2027-08-02,NIM,17.100000381469727,DAY,NIMRA_270222002_OP8,NIMR,SOUTH,31831,NIMRA_270222002_OP8,Oil Producer,Development,Category IV,0,N9423PCHP1
SWER102,X103-31832,X103,REL,2030-05-11,2030-05-24,NIM,12.899999618530273,DAY,NIMRC_2309210067_WI2,NIMR,SOUTH,31832,NIMRC_2309210067_WI2,Water Injector,Development,Category IV,0,N9424WIH
SWER102,X104-31833,X104,REL,2030-05-24,2030-06-06,NIM,12.899999618530273,DAY,NIMRC_2309210067_WI3,NIMR,SOUTH,31833,NIMRC_2309210067_WI3,Water Injector,Development,Category IV,0,N9424WIH
SWER102,X116-31845,X116,REL,2030-01-05,2030-01-17,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP8,NIMR,SOUTH,31845,NIMRC_1909200001_OP8,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X117-31846,X117,REL,2030-01-17,2030-01-30,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP9,NIMR,SOUTH,31846,NIMRC_1909200001_OP9,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X118-31847,X118,REL,2030-01-30,2030-02-12,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP10,NIMR,SOUTH,31847,NIMRC_1909200001_OP10,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X125-31854,X125,REL,2030-02-12,2030-02-24,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP11,NIMR,SOUTH,31854,NIMRC_1909200001_OP11,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X126-31855,X126,REL,2030-02-24,2030-03-09,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP12,NIMR,SOUTH,31855,NIMRC_1909200001_OP12,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X127-31856,X127,REL,2030-03-09,2030-03-22,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP13,NIMR,SOUTH,31856,NIMRC_1909200001_OP13,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER102,X128-31857,X128,REL,2030-03-22,2030-04-03,NIM,12.699999809265137,DAY,NIMRC_1909200001_OP14,NIMR,SOUTH,31857,NIMRC_1909200001_OP14,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER103,X129-31858,X129,REL,2027-11-18,2027-11-29,NIM,11.5,DAY,NIMRC_1909200003_OP1,NIMR,SOUTH,31858,NIMRC_1909200003_OP1,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER103,X130-31859,X130,REL,2027-11-29,2027-12-11,NIM,11.5,DAY,NIMRC_1909200003_OP2,NIMR,SOUTH,31859,NIMRC_1909200003_OP2,Oil Producer,Development,Category IV,0,N9423PCHW2
SWER145,X252-31897,X252,REL,2029-05-16,2029-06-18,YIB,33.599998474121094,DAY,YIBAL-DEV_N3_ OP7,YIBAL,NORTH,31897,YIBAL-DEV_N3_ OP7,Oil Producer,Development,Category IV,0,YE424ESP
SWER145,X253-31898,X253,REL,2029-06-18,2029-07-22,YIB,33.599998474121094,DAY,YIBAL-DEV_N3_ OP8,YIBAL,NORTH,31898,YIBAL-DEV_N3_ OP8,Oil Producer,Development,Category IV,0,YE424ESP
SWER145,X254-31899,X254,REL,2029-07-22,2029-08-24,YIB,33.599998474121094,DAY,YIBAL-DEV_W3_ OP3,YIBAL,NORTH,31899,YIBAL-DEV_W3_ OP3,Oil Producer,Development,Category IV,0,YE424ESP
SWER176,X262-31907,X262,REL,2026-05-14,2026-06-05,YIB,21.399999618530273,DAY,HN-WI48,HANYA,NORTH,31907,HN-WI48,Water Injector,Development,Category IV,0,YTL23WIH
SWER176,X267-31912,X267,REL,2026-03-03,2026-03-23,YIB,20.600000381469727,DAY,HN-WI12,HANYA,NORTH,31912,HN-WI12,Water Injector,Development,Category IV,0,YTL23WIH
SWERIG99,X273-31918,X273,REL,2031-09-28,2031-10-16,LEK,18.299999237060547,DAY,AN-L171_OP_REPLACEMENT,LEKHWAIR-AN,NORTH,31918,AN-L171_OP_REPLACEMENT,Oil Producer,Appraisal,Category IV,0,LTL23ESV
